score;completeness;rescuebot_action;rescuebot_location;charlie-notrust_action;charlie-notrust_location;world_nr;tick_nr
27;0.75;MoveSouth;(22, 2);MoveNorth;(12, 9);1;9167
27;0.75;MoveSouth;(22, 2);MoveNorth;(12, 9);1;9168
27;0.75;MoveSouth;(22, 2);MoveNorth;(12, 9);1;9169
27;0.75;MoveSouth;(22, 2);MoveNorth;(12, 9);1;9170
27;0.75;MoveSouth;(22, 2);MoveNorth;(12, 9);1;9171
27;0.75;MoveSouth;(22, 2);MoveNorth;(12, 8);1;9172
27;0.75;MoveSouth;(22, 3);MoveNorth;(12, 8);1;9173
27;0.75;MoveSouthWest;(22, 3);MoveNorth;(12, 8);1;9174
27;0.75;MoveSouthWest;(22, 3);MoveNorth;(12, 8);1;9175
27;0.75;MoveSouthWest;(22, 3);MoveNorth;(12, 8);1;9176
27;0.75;MoveSouthWest;(22, 3);MoveNorth;(12, 8);1;9177
27;0.75;MoveSouthWest;(22, 3);MoveNorth;(12, 7);1;9178
27;0.75;MoveSouthWest;(22, 3);;(12, 7);1;9179
27;0.75;MoveSouthWest;(22, 3);;(12, 7);1;9180
27;0.75;MoveSouthWest;(22, 3);MoveNorth;(12, 7);1;9181
27;0.75;MoveSouthWest;(21, 4);MoveNorth;(12, 7);1;9182
27;0.75;MoveSouth;(21, 4);MoveNorth;(12, 7);1;9183
27;0.75;MoveSouth;(21, 4);MoveNorth;(12, 7);1;9184
27;0.75;MoveSouth;(21, 4);MoveNorth;(12, 7);1;9185
27;0.75;MoveSouth;(21, 4);MoveNorth;(12, 6);1;9186
27;0.75;MoveSouth;(21, 4);;(12, 6);1;9187
27;0.75;MoveSouth;(21, 4);;(12, 6);1;9188
27;0.75;MoveSouth;(21, 4);;(12, 6);1;9189
27;0.75;MoveSouth;(21, 4);;(12, 6);1;9190
27;0.75;MoveSouth;(21, 5);;(12, 6);1;9191
27;0.75;MoveNorth;(21, 5);;(12, 6);1;9192
27;0.75;MoveNorth;(21, 5);;(12, 6);1;9193
27;0.75;MoveNorth;(21, 5);;(12, 6);1;9194
27;0.75;MoveNorth;(21, 5);;(12, 6);1;9195
27;0.75;MoveNorth;(21, 5);;(12, 6);1;9196
27;0.75;MoveNorth;(21, 5);;(12, 6);1;9197
27;0.75;MoveNorth;(21, 5);;(12, 6);1;9198
27;0.75;MoveNorth;(21, 5);;(12, 6);1;9199
27;0.75;MoveNorth;(21, 4);;(12, 6);1;9200
27;0.75;MoveNorthWest;(21, 4);;(12, 6);1;9201
27;0.75;MoveNorthWest;(21, 4);;(12, 6);1;9202
27;0.75;MoveNorthWest;(21, 4);;(12, 6);1;9203
27;0.75;MoveNorthWest;(21, 4);;(12, 6);1;9204
27;0.75;MoveNorthWest;(21, 4);;(12, 6);1;9205
27;0.75;MoveNorthWest;(21, 4);;(12, 6);1;9206
27;0.75;MoveNorthWest;(21, 4);;(12, 6);1;9207
27;0.75;MoveNorthWest;(21, 4);;(12, 6);1;9208
27;0.75;MoveNorthWest;(20, 3);;(12, 6);1;9209
27;0.75;MoveNorth;(20, 3);;(12, 6);1;9210
27;0.75;MoveNorth;(20, 3);;(12, 6);1;9211
27;0.75;MoveNorth;(20, 3);;(12, 6);1;9212
27;0.75;MoveNorth;(20, 3);;(12, 6);1;9213
27;0.75;MoveNorth;(20, 3);;(12, 6);1;9214
27;0.75;MoveNorth;(20, 3);;(12, 6);1;9215
27;0.75;MoveNorth;(20, 3);;(12, 6);1;9216
27;0.75;MoveNorth;(20, 3);;(12, 6);1;9217
27;0.75;MoveNorth;(20, 2);;(12, 6);1;9218
27;0.75;MoveSouthEast;(20, 2);;(12, 6);1;9219
27;0.75;MoveSouthEast;(20, 2);;(12, 6);1;9220
27;0.75;MoveSouthEast;(20, 2);;(12, 6);1;9221
27;0.75;MoveSouthEast;(20, 2);;(12, 6);1;9222
27;0.75;MoveSouthEast;(20, 2);;(12, 6);1;9223
27;0.75;MoveSouthEast;(20, 2);;(12, 6);1;9224
27;0.75;MoveSouthEast;(20, 2);;(12, 6);1;9225
27;0.75;MoveSouthEast;(20, 2);;(12, 6);1;9226
27;0.75;MoveSouthEast;(21, 3);;(12, 6);1;9227
27;0.75;MoveNorthEast;(21, 3);;(12, 6);1;9228
27;0.75;MoveNorthEast;(21, 3);;(12, 6);1;9229
27;0.75;MoveNorthEast;(21, 3);;(12, 6);1;9230
27;0.75;MoveNorthEast;(21, 3);;(12, 6);1;9231
27;0.75;MoveNorthEast;(21, 3);;(12, 6);1;9232
27;0.75;MoveNorthEast;(21, 3);;(12, 6);1;9233
27;0.75;MoveNorthEast;(21, 3);;(12, 6);1;9234
27;0.75;MoveNorthEast;(21, 3);;(12, 6);1;9235
27;0.75;MoveNorthEast;(22, 2);;(12, 6);1;9236
27;0.75;Idle;(22, 2);;(12, 6);1;9237
27;0.75;Idle;(22, 2);;(12, 6);1;9238
27;0.75;Idle;(22, 2);;(12, 6);1;9239
27;0.75;Idle;(22, 2);;(12, 6);1;9240
27;0.75;Idle;(22, 2);;(12, 6);1;9241
27;0.75;Idle;(22, 2);;(12, 6);1;9242
27;0.75;Idle;(22, 2);;(12, 6);1;9243
27;0.75;Idle;(22, 2);;(12, 6);1;9244
27;0.75;Idle;(22, 2);;(12, 6);1;9245
27;0.75;Idle;(22, 2);;(12, 6);1;9246
27;0.75;Idle;(22, 2);;(12, 6);1;9247
27;0.75;Idle;(22, 2);;(12, 6);1;9248
27;0.75;Idle;(22, 2);;(12, 6);1;9249
27;0.75;Idle;(22, 2);;(12, 6);1;9250
27;0.75;Idle;(22, 2);;(12, 6);1;9251
27;0.75;Idle;(22, 2);;(12, 6);1;9252
27;0.75;Idle;(22, 2);MoveEast;(12, 6);1;9253
27;0.75;Idle;(22, 2);MoveEast;(12, 6);1;9254
27;0.75;Idle;(22, 2);MoveEast;(12, 6);1;9255
27;0.75;Idle;(22, 2);MoveEast;(12, 6);1;9256
27;0.75;Idle;(22, 2);MoveEast;(12, 6);1;9257
27;0.75;Idle;(22, 2);MoveEast;(13, 6);1;9258
27;0.75;Idle;(22, 2);MoveEast;(14, 6);1;9259
27;0.75;Idle;(22, 2);;(14, 6);1;9260
27;0.75;Idle;(22, 2);MoveEast;(15, 6);1;9261
27;0.75;Idle;(22, 2);;(15, 6);1;9262
27;0.75;MoveSouthWest;(22, 2);;(15, 6);1;9263
27;0.75;MoveSouthWest;(22, 2);;(15, 6);1;9264
27;0.75;MoveSouthWest;(22, 2);;(15, 6);1;9265
27;0.75;MoveSouthWest;(22, 2);;(15, 6);1;9266
27;0.75;MoveSouthWest;(22, 2);MoveEast;(16, 6);1;9267
27;0.75;MoveSouthWest;(22, 2);;(16, 6);1;9268
27;0.75;MoveSouthWest;(22, 2);MoveEast;(17, 6);1;9269
27;0.75;MoveSouthWest;(22, 2);;(17, 6);1;9270
27;0.75;MoveSouthWest;(21, 3);MoveEast;(18, 6);1;9271
27;0.75;MoveSouth;(21, 3);;(18, 6);1;9272
27;0.75;MoveSouth;(21, 3);;(18, 6);1;9273
27;0.75;MoveSouth;(21, 3);;(18, 6);1;9274
27;0.75;MoveSouth;(21, 3);MoveEast;(19, 6);1;9275
27;0.75;MoveSouth;(21, 3);;(19, 6);1;9276
27;0.75;MoveSouth;(21, 3);;(19, 6);1;9277
27;0.75;MoveSouth;(21, 3);;(19, 6);1;9278
27;0.75;MoveSouth;(21, 3);;(19, 6);1;9279
27;0.75;MoveSouth;(21, 4);;(19, 6);1;9280
27;0.75;MoveSouthWest;(21, 4);MoveSouth;(19, 6);1;9281
27;0.75;MoveSouthWest;(21, 4);MoveSouth;(19, 6);1;9282
27;0.75;MoveSouthWest;(21, 4);MoveSouth;(19, 6);1;9283
27;0.75;MoveSouthWest;(21, 4);MoveSouth;(19, 6);1;9284
27;0.75;MoveSouthWest;(21, 4);MoveSouth;(19, 6);1;9285
27;0.75;MoveSouthWest;(21, 4);MoveSouth;(19, 7);1;9286
27;0.75;MoveSouthWest;(21, 4);MoveSouth;(19, 7);1;9287
27;0.75;MoveSouthWest;(21, 4);MoveSouth;(19, 7);1;9288
27;0.75;MoveSouthWest;(20, 5);MoveSouth;(19, 7);1;9289
27;0.75;MoveWest;(20, 5);MoveSouth;(19, 7);1;9290
27;0.75;MoveWest;(20, 5);MoveSouth;(19, 7);1;9291
27;0.75;MoveWest;(20, 5);MoveSouth;(19, 8);1;9292
27;0.75;MoveWest;(20, 5);MoveSouth;(19, 8);1;9293
27;0.75;MoveWest;(20, 5);MoveSouth;(19, 8);1;9294
27;0.75;MoveWest;(20, 5);MoveSouth;(19, 8);1;9295
27;0.75;MoveWest;(20, 5);MoveSouth;(19, 8);1;9296
27;0.75;MoveWest;(20, 5);MoveSouth;(19, 8);1;9297
27;0.75;MoveWest;(20, 5);MoveSouth;(19, 9);1;9298
27;0.75;MoveWest;(20, 5);MoveSouth;(19, 9);1;9299
27;0.75;MoveWest;(20, 5);MoveSouth;(19, 9);1;9300
27;0.75;MoveWest;(20, 5);MoveSouth;(19, 9);1;9301
27;0.75;MoveWest;(20, 5);MoveSouth;(19, 9);1;9302
27;0.75;MoveWest;(19, 5);MoveSouth;(19, 9);1;9303
27;0.75;MoveWest;(19, 5);MoveSouth;(19, 10);1;9304
27;0.75;MoveWest;(19, 5);;(19, 10);1;9305
27;0.75;MoveWest;(19, 5);MoveSouth;(19, 11);1;9306
27;0.75;MoveWest;(19, 5);;(19, 11);1;9307
27;0.75;MoveWest;(19, 5);MoveWest;(18, 11);1;9308
27;0.75;MoveWest;(19, 5);;(18, 11);1;9309
27;0.75;MoveWest;(19, 5);;(18, 11);1;9310
27;0.75;MoveWest;(19, 5);MoveSouth;(18, 11);1;9311
27;0.75;MoveWest;(19, 5);MoveSouth;(18, 11);1;9312
27;0.75;MoveWest;(19, 5);MoveSouth;(18, 11);1;9313
27;0.75;MoveWest;(19, 5);MoveSouth;(18, 11);1;9314
27;0.75;MoveWest;(19, 5);MoveSouth;(18, 11);1;9315
27;0.75;MoveWest;(19, 5);MoveSouth;(18, 12);1;9316
27;0.75;MoveWest;(18, 5);MoveWest;(18, 12);1;9317
27;0.75;MoveWest;(18, 5);MoveWest;(18, 12);1;9318
27;0.75;MoveWest;(18, 5);MoveWest;(18, 12);1;9319
27;0.75;MoveWest;(18, 5);MoveWest;(18, 12);1;9320
27;0.75;MoveWest;(18, 5);MoveWest;(18, 12);1;9321
27;0.75;MoveWest;(18, 5);MoveWest;(17, 12);1;9322
27;0.75;MoveWest;(18, 5);MoveWest;(16, 12);1;9323
27;0.75;MoveWest;(18, 5);MoveWest;(15, 12);1;9324
27;0.75;MoveWest;(18, 5);MoveWest;(14, 12);1;9325
27;0.75;MoveWest;(17, 5);;(14, 12);1;9326
27;0.75;MoveWest;(17, 5);MoveWest;(13, 12);1;9327
27;0.75;MoveWest;(17, 5);MoveWest;(12, 12);1;9328
27;0.75;MoveWest;(17, 5);MoveWest;(11, 12);1;9329
27;0.75;MoveWest;(17, 5);MoveWest;(11, 12);1;9330
27;0.75;MoveWest;(17, 5);MoveWest;(11, 12);1;9331
27;0.75;MoveWest;(17, 5);MoveWest;(11, 12);1;9332
27;0.75;MoveWest;(17, 5);MoveWest;(11, 12);1;9333
27;0.75;MoveWest;(17, 5);MoveWest;(11, 12);1;9334
27;0.75;MoveWest;(16, 5);MoveWest;(10, 12);1;9335
27;0.75;MoveWest;(16, 5);MoveWest;(10, 12);1;9336
27;0.75;MoveWest;(16, 5);MoveWest;(10, 12);1;9337
27;0.75;MoveWest;(16, 5);MoveWest;(10, 12);1;9338
27;0.75;MoveWest;(16, 5);MoveWest;(10, 12);1;9339
27;0.75;MoveWest;(16, 5);MoveWest;(10, 12);1;9340
27;0.75;MoveWest;(16, 5);MoveWest;(9, 12);1;9341
27;0.75;MoveWest;(16, 5);MoveNorth;(9, 12);1;9342
27;0.75;MoveWest;(16, 5);MoveNorth;(9, 12);1;9343
27;0.75;MoveWest;(15, 5);MoveNorth;(9, 12);1;9344
27;0.75;;(15, 5);MoveNorth;(9, 12);1;9345
27;0.75;;(15, 5);MoveNorth;(9, 12);1;9346
27;0.75;;(15, 5);MoveNorth;(9, 11);1;9347
27;0.75;;(15, 5);MoveWest;(8, 11);1;9348
27;0.75;;(15, 5);;(8, 11);1;9349
27;0.75;;(15, 5);;(8, 11);1;9350
27;0.75;;(15, 5);;(8, 11);1;9351
27;0.75;;(15, 5);;(8, 11);1;9352
27;0.75;;(15, 5);;(8, 11);1;9353
27;0.75;;(15, 5);;(8, 11);1;9354
27;0.75;;(15, 5);;(8, 11);1;9355
27;0.75;;(15, 5);;(8, 11);1;9356
27;0.75;;(15, 5);;(8, 11);1;9357
27;0.75;;(15, 5);;(8, 11);1;9358
27;0.75;;(15, 5);;(8, 11);1;9359
27;0.75;;(15, 5);;(8, 11);1;9360
27;0.75;;(15, 5);;(8, 11);1;9361
27;0.75;;(15, 5);;(8, 11);1;9362
27;0.75;;(15, 5);;(8, 11);1;9363
27;0.75;;(15, 5);;(8, 11);1;9364
27;0.75;;(15, 5);;(8, 11);1;9365
27;0.75;;(15, 5);;(8, 11);1;9366
27;0.75;;(15, 5);;(8, 11);1;9367
27;0.75;;(15, 5);;(8, 11);1;9368
27;0.75;;(15, 5);;(8, 11);1;9369
27;0.75;;(15, 5);;(8, 11);1;9370
27;0.75;;(15, 5);;(8, 11);1;9371
27;0.75;;(15, 5);;(8, 11);1;9372
27;0.75;;(15, 5);;(8, 11);1;9373
27;0.75;;(15, 5);;(8, 11);1;9374
27;0.75;;(15, 5);;(8, 11);1;9375
27;0.75;;(15, 5);;(8, 11);1;9376
27;0.75;;(15, 5);;(8, 11);1;9377
27;0.75;;(15, 5);;(8, 11);1;9378
27;0.75;;(15, 5);;(8, 11);1;9379
27;0.75;;(15, 5);;(8, 11);1;9380
27;0.75;;(15, 5);;(8, 11);1;9381
27;0.75;;(15, 5);;(8, 11);1;9382
27;0.75;;(15, 5);;(8, 11);1;9383
27;0.75;;(15, 5);;(8, 11);1;9384
27;0.75;;(15, 5);;(8, 11);1;9385
27;0.75;;(15, 5);;(8, 11);1;9386
27;0.75;;(15, 5);;(8, 11);1;9387
27;0.75;;(15, 5);;(8, 11);1;9388
27;0.75;;(15, 5);;(8, 11);1;9389
27;0.75;;(15, 5);;(8, 11);1;9390
27;0.75;;(15, 5);;(8, 11);1;9391
27;0.75;;(15, 5);;(8, 11);1;9392
27;0.75;;(15, 5);;(8, 11);1;9393
27;0.75;;(15, 5);;(8, 11);1;9394
27;0.75;MoveSouth;(15, 5);;(8, 11);1;9395
27;0.75;MoveSouth;(15, 5);;(8, 11);1;9396
27;0.75;MoveSouth;(15, 5);;(8, 11);1;9397
27;0.75;MoveSouth;(15, 5);;(8, 11);1;9398
27;0.75;MoveSouth;(15, 5);;(8, 11);1;9399
27;0.75;MoveSouth;(15, 5);MoveWest;(7, 11);1;9400
27;0.75;MoveSouth;(15, 5);;(7, 11);1;9401
27;0.75;MoveSouth;(15, 5);;(7, 11);1;9402
27;0.75;MoveSouth;(15, 6);;(7, 11);1;9403
27;0.75;MoveSouth;(15, 6);;(7, 11);1;9404
27;0.75;MoveSouth;(15, 6);MoveNorth;(7, 11);1;9405
27;0.75;MoveSouth;(15, 6);;(7, 11);1;9406
27;0.75;MoveSouth;(15, 6);;(7, 11);1;9407
27;0.75;MoveSouth;(15, 6);;(7, 11);1;9408
27;0.75;MoveSouth;(15, 6);;(7, 11);1;9409
27;0.75;MoveSouth;(15, 6);;(7, 11);1;9410
27;0.75;MoveSouth;(15, 6);MoveNorth;(7, 11);1;9411
27;0.75;MoveSouth;(15, 7);;(7, 11);1;9412
27;0.75;MoveSouthWest;(15, 7);MoveWest;(6, 11);1;9413
27;0.75;MoveSouthWest;(15, 7);;(6, 11);1;9414
27;0.75;MoveSouthWest;(15, 7);;(6, 11);1;9415
27;0.75;MoveSouthWest;(15, 7);;(6, 11);1;9416
27;0.75;MoveSouthWest;(15, 7);MoveNorth;(6, 10);1;9417
27;0.75;MoveSouthWest;(15, 7);;(6, 10);1;9418
27;0.75;MoveSouthWest;(15, 7);;(6, 10);1;9419
27;0.75;MoveSouthWest;(15, 7);;(6, 10);1;9420
27;0.75;MoveSouthWest;(14, 8);;(6, 10);1;9421
27;0.75;MoveSouthEast;(14, 8);;(6, 10);1;9422
27;0.75;MoveSouthEast;(14, 8);;(6, 10);1;9423
27;0.75;MoveSouthEast;(14, 8);;(6, 10);1;9424
27;0.75;MoveSouthEast;(14, 8);;(6, 10);1;9425
27;0.75;MoveSouthEast;(14, 8);;(6, 10);1;9426
27;0.75;MoveSouthEast;(14, 8);;(6, 10);1;9427
27;0.75;MoveSouthEast;(14, 8);;(6, 10);1;9428
27;0.75;MoveSouthEast;(14, 8);;(6, 10);1;9429
27;0.75;MoveSouthEast;(15, 9);;(6, 10);1;9430
27;0.75;MoveNorthEast;(15, 9);;(6, 10);1;9431
27;0.75;MoveNorthEast;(15, 9);;(6, 10);1;9432
27;0.75;MoveNorthEast;(15, 9);;(6, 10);1;9433
27;0.75;MoveNorthEast;(15, 9);;(6, 10);1;9434
27;0.75;MoveNorthEast;(15, 9);;(6, 10);1;9435
27;0.75;MoveNorthEast;(15, 9);;(6, 10);1;9436
27;0.75;MoveNorthEast;(15, 9);;(6, 10);1;9437
27;0.75;MoveNorthEast;(15, 9);;(6, 10);1;9438
27;0.75;MoveNorthEast;(16, 8);;(6, 10);1;9439
27;0.75;Idle;(16, 8);;(6, 10);1;9440
27;0.75;Idle;(16, 8);;(6, 10);1;9441
27;0.75;Idle;(16, 8);;(6, 10);1;9442
27;0.75;Idle;(16, 8);;(6, 10);1;9443
27;0.75;Idle;(16, 8);;(6, 10);1;9444
27;0.75;Idle;(16, 8);;(6, 10);1;9445
27;0.75;Idle;(16, 8);;(6, 10);1;9446
27;0.75;Idle;(16, 8);;(6, 10);1;9447
27;0.75;Idle;(16, 8);;(6, 10);1;9448
27;0.75;Idle;(16, 8);;(6, 10);1;9449
27;0.75;Idle;(16, 8);;(6, 10);1;9450
27;0.75;Idle;(16, 8);;(6, 10);1;9451
27;0.75;Idle;(16, 8);;(6, 10);1;9452
27;0.75;Idle;(16, 8);;(6, 10);1;9453
27;0.75;Idle;(16, 8);;(6, 10);1;9454
27;0.75;Idle;(16, 8);;(6, 10);1;9455
27;0.75;Idle;(16, 8);;(6, 10);1;9456
27;0.75;Idle;(16, 8);;(6, 10);1;9457
27;0.75;Idle;(16, 8);;(6, 10);1;9458
27;0.75;Idle;(16, 8);;(6, 10);1;9459
27;0.75;Idle;(16, 8);;(6, 10);1;9460
27;0.75;Idle;(16, 8);;(6, 10);1;9461
27;0.75;Idle;(16, 8);;(6, 10);1;9462
27;0.75;Idle;(16, 8);;(6, 10);1;9463
27;0.75;Idle;(16, 8);;(6, 10);1;9464
27;0.75;Idle;(16, 8);;(6, 10);1;9465
27;0.75;MoveNorthWest;(16, 8);;(6, 10);1;9466
27;0.75;MoveNorthWest;(16, 8);;(6, 10);1;9467
27;0.75;MoveNorthWest;(16, 8);;(6, 10);1;9468
27;0.75;MoveNorthWest;(16, 8);;(6, 10);1;9469
27;0.75;MoveNorthWest;(16, 8);;(6, 10);1;9470
27;0.75;MoveNorthWest;(16, 8);;(6, 10);1;9471
27;0.75;MoveNorthWest;(16, 8);;(6, 10);1;9472
27;0.75;MoveNorthWest;(16, 8);;(6, 10);1;9473
27;0.75;MoveNorthWest;(15, 7);;(6, 10);1;9474
27;0.75;MoveNorthWest;(15, 7);;(6, 10);1;9475
27;0.75;MoveNorthWest;(15, 7);;(6, 10);1;9476
27;0.75;MoveNorthWest;(15, 7);;(6, 10);1;9477
27;0.75;MoveNorthWest;(15, 7);;(6, 10);1;9478
27;0.75;MoveNorthWest;(15, 7);;(6, 10);1;9479
27;0.75;MoveNorthWest;(15, 7);;(6, 10);1;9480
27;0.75;MoveNorthWest;(15, 7);;(6, 10);1;9481
27;0.75;MoveNorthWest;(15, 7);;(6, 10);1;9482
27;0.75;MoveNorthWest;(14, 6);;(6, 10);1;9483
27;0.75;MoveWest;(14, 6);;(6, 10);1;9484
27;0.75;MoveWest;(14, 6);;(6, 10);1;9485
27;0.75;MoveWest;(14, 6);;(6, 10);1;9486
27;0.75;MoveWest;(14, 6);;(6, 10);1;9487
27;0.75;MoveWest;(14, 6);;(6, 10);1;9488
27;0.75;MoveWest;(14, 6);;(6, 10);1;9489
27;0.75;MoveWest;(14, 6);;(6, 10);1;9490
27;0.75;MoveWest;(14, 6);;(6, 10);1;9491
27;0.75;MoveWest;(13, 6);;(6, 10);1;9492
27;0.75;MoveWest;(13, 6);;(6, 10);1;9493
27;0.75;MoveWest;(13, 6);;(6, 10);1;9494
27;0.75;MoveWest;(13, 6);;(6, 10);1;9495
27;0.75;MoveWest;(13, 6);;(6, 10);1;9496
27;0.75;MoveWest;(13, 6);;(6, 10);1;9497
27;0.75;MoveWest;(13, 6);;(6, 10);1;9498
27;0.75;MoveWest;(13, 6);;(6, 10);1;9499
27;0.75;MoveWest;(13, 6);;(6, 10);1;9500
27;0.75;MoveWest;(12, 6);;(6, 10);1;9501
27;0.75;MoveWest;(12, 6);;(6, 10);1;9502
27;0.75;MoveWest;(12, 6);;(6, 10);1;9503
27;0.75;MoveWest;(12, 6);;(6, 10);1;9504
27;0.75;MoveWest;(12, 6);;(6, 10);1;9505
27;0.75;MoveWest;(12, 6);;(6, 10);1;9506
27;0.75;MoveWest;(12, 6);;(6, 10);1;9507
27;0.75;MoveWest;(12, 6);;(6, 10);1;9508
27;0.75;MoveWest;(12, 6);;(6, 10);1;9509
27;0.75;MoveWest;(12, 6);;(6, 10);1;9510
27;0.75;MoveWest;(12, 6);;(6, 10);1;9511
27;0.75;MoveWest;(12, 6);;(6, 10);1;9512
27;0.75;MoveWest;(12, 6);;(6, 10);1;9513
27;0.75;MoveWest;(12, 6);MoveEast;(6, 10);1;9514
27;0.75;MoveWest;(11, 6);;(6, 10);1;9515
27;0.75;MoveWest;(11, 6);;(6, 10);1;9516
27;0.75;MoveWest;(11, 6);MoveSouth;(6, 11);1;9517
27;0.75;MoveWest;(11, 6);;(6, 11);1;9518
27;0.75;MoveWest;(11, 6);;(6, 11);1;9519
27;0.75;MoveWest;(11, 6);;(6, 11);1;9520
27;0.75;MoveWest;(11, 6);;(6, 11);1;9521
27;0.75;MoveWest;(11, 6);;(6, 11);1;9522
27;0.75;MoveWest;(11, 6);MoveEast;(7, 11);1;9523
27;0.75;MoveWest;(11, 6);;(7, 11);1;9524
27;0.75;MoveWest;(11, 6);MoveEast;(8, 11);1;9525
27;0.75;MoveWest;(11, 6);;(8, 11);1;9526
27;0.75;MoveWest;(11, 6);;(8, 11);1;9527
27;0.75;MoveWest;(11, 6);MoveEast;(9, 11);1;9528
27;0.75;MoveWest;(10, 6);;(9, 11);1;9529
27;0.75;MoveWest;(10, 6);;(9, 11);1;9530
27;0.75;MoveWest;(10, 6);MoveEast;(10, 11);1;9531
27;0.75;MoveWest;(10, 6);;(10, 11);1;9532
27;0.75;MoveWest;(10, 6);;(10, 11);1;9533
27;0.75;MoveWest;(10, 6);;(10, 11);1;9534
27;0.75;MoveWest;(10, 6);;(10, 11);1;9535
27;0.75;MoveWest;(10, 6);;(10, 11);1;9536
27;0.75;MoveWest;(10, 6);;(10, 11);1;9537
27;0.75;MoveWest;(10, 6);MoveEast;(11, 11);1;9538
27;0.75;MoveWest;(10, 6);MoveEast;(11, 11);1;9539
27;0.75;MoveWest;(10, 6);MoveEast;(11, 11);1;9540
27;0.75;MoveWest;(10, 6);MoveEast;(11, 11);1;9541
27;0.75;MoveWest;(10, 6);MoveEast;(11, 11);1;9542
27;0.75;MoveWest;(9, 6);MoveEast;(11, 11);1;9543
27;0.75;MoveSouth;(9, 6);MoveEast;(12, 11);1;9544
27;0.75;MoveSouth;(9, 6);MoveEast;(12, 11);1;9545
27;0.75;MoveSouth;(9, 6);MoveEast;(12, 11);1;9546
27;0.75;MoveSouth;(9, 6);MoveEast;(12, 11);1;9547
27;0.75;MoveSouth;(9, 6);MoveEast;(12, 11);1;9548
27;0.75;MoveSouth;(9, 6);MoveEast;(12, 11);1;9549
27;0.75;MoveSouth;(9, 6);MoveEast;(13, 11);1;9550
27;0.75;MoveSouth;(9, 6);MoveEast;(13, 11);1;9551
27;0.75;MoveSouth;(9, 7);MoveEast;(13, 11);1;9552
27;0.75;MoveSouthWest;(9, 7);MoveEast;(13, 11);1;9553
27;0.75;MoveSouthWest;(9, 7);MoveEast;(13, 11);1;9554
27;0.75;MoveSouthWest;(9, 7);MoveEast;(13, 11);1;9555
27;0.75;MoveSouthWest;(9, 7);MoveEast;(14, 11);1;9556
27;0.75;MoveSouthWest;(9, 7);MoveEast;(14, 11);1;9557
27;0.75;MoveSouthWest;(9, 7);MoveEast;(14, 11);1;9558
27;0.75;MoveSouthWest;(9, 7);MoveEast;(14, 11);1;9559
27;0.75;MoveSouthWest;(9, 7);MoveEast;(14, 11);1;9560
27;0.75;MoveSouthWest;(8, 8);MoveEast;(14, 11);1;9561
27;0.75;MoveSouthEast;(8, 8);MoveEast;(15, 11);1;9562
27;0.75;MoveSouthEast;(8, 8);;(15, 11);1;9563
27;0.75;MoveSouthEast;(8, 8);;(15, 11);1;9564
27;0.75;MoveSouthEast;(8, 8);;(15, 11);1;9565
27;0.75;MoveSouthEast;(8, 8);;(15, 11);1;9566
27;0.75;MoveSouthEast;(8, 8);;(15, 11);1;9567
27;0.75;MoveSouthEast;(8, 8);;(15, 11);1;9568
27;0.75;MoveSouthEast;(8, 8);;(15, 11);1;9569
27;0.75;MoveSouthEast;(9, 9);;(15, 11);1;9570
27;0.75;MoveNorthEast;(9, 9);;(15, 11);1;9571
27;0.75;MoveNorthEast;(9, 9);;(15, 11);1;9572
27;0.75;MoveNorthEast;(9, 9);;(15, 11);1;9573
27;0.75;MoveNorthEast;(9, 9);;(15, 11);1;9574
27;0.75;MoveNorthEast;(9, 9);;(15, 11);1;9575
27;0.75;MoveNorthEast;(9, 9);;(15, 11);1;9576
27;0.75;MoveNorthEast;(9, 9);;(15, 11);1;9577
27;0.75;MoveNorthEast;(9, 9);;(15, 11);1;9578
27;0.75;MoveNorthEast;(10, 8);;(15, 11);1;9579
27;0.75;Idle;(10, 8);;(15, 11);1;9580
27;0.75;Idle;(10, 8);;(15, 11);1;9581
27;0.75;Idle;(10, 8);;(15, 11);1;9582
27;0.75;Idle;(10, 8);;(15, 11);1;9583
27;0.75;Idle;(10, 8);;(15, 11);1;9584
27;0.75;Idle;(10, 8);;(15, 11);1;9585
27;0.75;Idle;(10, 8);;(15, 11);1;9586
27;0.75;Idle;(10, 8);;(15, 11);1;9587
27;0.75;Idle;(10, 8);;(15, 11);1;9588
27;0.75;Idle;(10, 8);;(15, 11);1;9589
27;0.75;Idle;(10, 8);;(15, 11);1;9590
27;0.75;Idle;(10, 8);;(15, 11);1;9591
27;0.75;Idle;(10, 8);;(15, 11);1;9592
27;0.75;Idle;(10, 8);;(15, 11);1;9593
27;0.75;Idle;(10, 8);;(15, 11);1;9594
27;0.75;Idle;(10, 8);;(15, 11);1;9595
27;0.75;Idle;(10, 8);;(15, 11);1;9596
27;0.75;Idle;(10, 8);;(15, 11);1;9597
27;0.75;Idle;(10, 8);;(15, 11);1;9598
27;0.75;Idle;(10, 8);;(15, 11);1;9599
27;0.75;Idle;(10, 8);;(15, 11);1;9600
27;0.75;Idle;(10, 8);;(15, 11);1;9601
27;0.75;Idle;(10, 8);;(15, 11);1;9602
27;0.75;Idle;(10, 8);;(15, 11);1;9603
27;0.75;Idle;(10, 8);;(15, 11);1;9604
27;0.75;Idle;(10, 8);;(15, 11);1;9605
